sku,item_name,websites,base_image_url,item_url
CIG0365AJ,Davidoff  Nicaragua Short Corona (14 Sticks per Box),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/c/i/cig0365aj.jpg,https://th.wine-now.com/davidoff-nicaragua-short-corona-14-sticks-per-box.html
LGN0154AV,Queensborough  Dry Gin (750 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/g/lgn0154av.jpg,https://th.wine-now.com/queensborough-dry-gin-750-ml.html
WRS0161BU,Cape Mentelle  Rose,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrs0161bu_1.jpg,https://th.wine-now.com/cape-mentelle-rose.html
ABA0378BU,Cape Mentelle  Stemless Wine Glass Set,"Admin, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/a/b/aba0378bu.jpg,https://th.wine-now.com/cape-mentelle-stemless-wine-glass.html
WRW4872AA,Baron Philippe de Rothschild  Escudo Rojo Gran Reserva Syrah,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4872aa_2.jpg,https://th.wine-now.com/baron-philippe-de-rothschild-escudo-rojo-syrah.html
WRW4873AA,Baron Philippe de Rothschild  Escudo Rojo Gran Reserva Cabernet Sauvignon,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4873aa_2.jpg,https://th.wine-now.com/baron-philippe-de-rothschild-escudo-rojo-cabernet-sauvignon.html
LWH0500BU,Johnnie Walker  A Song of Ice & A Song of Fire (750 ml) Disable,"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0500bu.jpg,https://th.wine-now.com/johnnie-walker-a-song-of-ice-a-song-of-fire-750-ml-disable.html
LBE0972EY,Hofbrau  Schwarze Weisse Hefeweizen (Dunkel) 500ml x 20,"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/b/lbe0972ey.jpg,https://th.wine-now.com/hofbrau-schwarze-weisse-hefeweizen-dunkel-500ml-x-20.html
LBE0973EY,Hofbrau  Münchner Hefeweizen 500ml x 20,"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/b/lbe0973ey.jpg,https://th.wine-now.com/hofbrau-munchner-hefeweizen-500ml-x-20.html
LBE0974EY,Hofbrau  Original 500ml x 20,"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/b/lbe0974ey.jpg,https://th.wine-now.com/hofbrau-original-500ml-x-20.html
LBE0975EY,Weltenburger Hefe-Weissbier Dunkel 500ml x 20,"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/b/lbe0975ey_1.jpg,https://th.wine-now.com/weltenburger-hefe-weissbier-dunkel-500ml-x-20.html
LBE0976EY,Weltenburger Hefe-Weissbier Hell 500ml x 20,"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/b/lbe0976ey.jpg,https://th.wine-now.com/weltenburger-hefe-weissbier-hell-500ml-x-20.html
LBE0977EY,Weltenburger Urtyp Hell 500ml x 20,"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/b/lbe0977ey.jpg,https://th.wine-now.com/weltenburger-urtyp-hell-500ml-x-20.html
LBE0978EY,Bischofshof  Altvater Weissbierbock 500ml x 20,"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/b/lbe0978ey.jpg,https://th.wine-now.com/bischofshof-altvater-weissbierbock-500ml-x-20.html
WWW4810AA,Baron Philippe de Rothschild  Escudo Rojo Gran Reserva Chardonnay,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www4810aa_2.jpg,https://th.wine-now.com/baron-philippe-de-rothschild-escudo-rojo-chardonnay.html
GWN0292AB,Riedel  Veritas : Cabernet / Merlot,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0292ab.jpg,https://th.wine-now.com/riedel-veritas-cabernet-merlot.html
GWN0293AB,Riedel  Veritas : Vioginier / Chardonnay,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0293ab.jpg,https://th.wine-now.com/riedel-veritas-vioginier-chardonnay.html
GWN0294AB,Riedel  Veritas : Old World Pinot Noir,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0294ab.jpg,https://th.wine-now.com/riedel-veritas-old-world-pinot-noir.html
GWN0295AB,Riedel  Veritas : Riesling / Zinfandel,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0295ab.jpg,https://th.wine-now.com/riedel-veritas-riesling-zinfandel.html
GWN0296AB,Riedel  Veritas : Champagne Glass,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0296ab.jpg,https://th.wine-now.com/riedel-veritas-champagne-glass.html
GWN0297AB,Riedel  Veritas : New World Shiraz,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0297ab.jpg,https://th.wine-now.com/riedel-veritas-new-world-shiraz.html
GWN0298AB,Riedel  Veritas : New World Pinot Noir / Nebbiolo / Rose' Champagne,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0298ab.jpg,https://th.wine-now.com/riedel-veritas-new-world-pinot-noir-nebbiolo-rose-champagne.html
GWN0299AB,Riedel  Veritas : Sauvignon Blanc,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0299ab.jpg,https://th.wine-now.com/riedel-veritas-sauvignon-blanc.html
WSP2450DH,Redentore  888 Millesimato Spumante Extra Dry,"Admin, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/s/wsp2450dh.jpg,https://th.wine-now.com/redentore-888-millesimato-spumante-extra-dry.html
WWW4806DH,Redentore  Pinot Grigio,"Admin, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www4806dh.jpg,https://th.wine-now.com/redentore-pinot-grigio.html
LWH0506CN,The Glenrothes  12 Years Old (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0506cn_5.jpg,https://th.wine-now.com/the-glenrothes-12-years-old-700-ml.html
WRW4871BN,Amiral de Beychevelle  Saint Julien,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4871dw.jpg,https://th.wine-now.com/chateau-amiral-de-beychevelle.html
LWH0503CN,The Glenrothes  18 Years Old (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0503cn.jpg,https://th.wine-now.com/the-glenrothes-18-years-old-700-ml.html
LWH0504CN,The Glenrothes  25 Years Old (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0504cn.jpg,https://th.wine-now.com/the-glenrothes-25-years-old-700-ml.html
LWH0505CN,The Glenrothes  Maker's Cut (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0505cn.jpg,https://th.wine-now.com/the-glenrothes-maker-s-cut-700-ml.html
GWN0300AB,Riedel  Performance Cabernet / Merlot (Pack 2 piece),"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0300ab.jpg,https://th.wine-now.com/riedel-performance-cabernet-merlot-pack-2-piece.html
GWN0301AB,Riedel  Performance Riesling (Pack 2 piece),"Admin, Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0301ab.jpg,https://th.wine-now.com/riedel-performance-riesling-pack-2-piece.html
GWN0302AB,Riedel  Performance Champagne (Pack 2 piece),"Admin, Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0302ab.jpg,https://th.wine-now.com/riedel-performance-champagne-pack-2-piece.html
GWN0303AB,Riedel  Performance Syrah/Shiraz (Pack 2 piece),"Admin, Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0303ab.jpg,https://th.wine-now.com/riedel-performance-syrah-shiraz-pack-2-piece.html
GWN0304AB,Riedel  Performance Pinot Noir (Pack 2 piece),"Admin, Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0304ab.jpg,https://th.wine-now.com/riedel-performance-pinot-noir-pack-2-piece.html
GWN0305AB,Riedel  Performance Sauvignon Blanc (Pack 2 piece),"Admin, Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0305ab.jpg,https://th.wine-now.com/riedel-performance-sauvignon-blanc-pack-2-piece.html
GWN0306AB,Riedel  Performance Chardonnay (Pack 2 piece),"Admin, Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0306ab.jpg,https://th.wine-now.com/riedel-performance-chardonnay-pack-2-piece.html
LGN0155BU,Ki No Bi  Kyoto Gin (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/g/lgn0155db.jpg,https://th.wine-now.com/ki-no-bi-kyoto-gin-700-ml.html
LGN0156ER,Del Professore  Monsieur (700 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/g/lgn0156er.jpg,https://th.wine-now.com/del-professore-monsieur-700-ml.html
GWN0315AB,Riedel  O Wine Tumbler : Riesling / Sauvignon Blanc (Pack 2 piece),"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0315ab-4.jpg,https://th.wine-now.com/riedel-o-wine-tumbler-riesling-sauvignon-blanc-pack-2-piece.html
GWN0316AB,Riedel  O Wine Tumbler : Oaked Chardonnay (Pack 2 piece),"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0316ab.jpg,https://th.wine-now.com/riedel-o-wine-tumbler-oaked-chardonnay-pack-2-piece.html
GWN0317AB,Riedel  O Wine Tumbler : Viognier / Chardonnay (Pack 2 piece),"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0317ab.jpg,https://th.wine-now.com/riedel-o-wine-tumbler-viognier-chardonnay-pack-2-piece.html
GWN0307AB,Riedel  Fatto a Mano Cabernet / Merlot Pink,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0307ab-1.jpg,https://th.wine-now.com/riedel-fatto-a-mano-cabernet-pink.html
GWN0308AB,Riedel  Fatto a Mano Pinot Noir Pink,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0308ab.jpg,https://th.wine-now.com/riedel-fatto-a-mano-pinot-noir-pink.html
GWN0309AB,Riedel  Fatto a Mano Riesling / Zinfandel Pink,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0309ab.jpg,https://th.wine-now.com/riedel-fatto-a-mano-riesling-pink.html
GWN0310AB,Riedel  Fatto a Mano  Champagne Glass Pink ,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0310ab.jpg,https://th.wine-now.com/riedel-fatto-a-mano-champagne-glass-pink.html
GWN0311AB,Riedel  Fatto a Mano Value Cabernet / Merlot Value Gift Pack (Pack 6 piece),"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0311ab_2_1.jpg,https://th.wine-now.com/riedel-fatto-a-mano-value-cabernet-merlot-value-gift-pack-pack-6-piece.html
GWN0312AB,Riedel  Fatto a Mano Value Old World Pinot Noir Value Gift Pack (Pack 6 piece),"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0312ab_2_1.jpg,https://th.wine-now.com/riedel-fatto-a-mano-value-old-world-pinot-noir-value-gift-pack-pack-6-piece.html
GWN0313AB,Riedel  Fatto a Mano Value Champagne Value Gift Pack (Pack 6 piece),"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0313ab_2.jpg,https://th.wine-now.com/riedel-fatto-a-mano-value-champagne-value-gift-pack-pack-6-piece.html
GWN0314AB,Riedel  Fatto a Mano Value Riesling / Zinfandel Value Gift Pack (Pack 6 piece),"Admin, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/w/gwn0314ab.jpg,https://th.wine-now.com/riedel-fatto-a-mano-value-riesling-zinfandel-value-gift-pack-pack-6-piece.html
LGN0157ER,Del Professore  Madame (700 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/g/lgn0157er.jpg,https://th.wine-now.com/del-professore-madame-700-ml.html
LLQ0356ER,Del Professore  Vermouth Classico (750 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/l/llq0356er.jpg,https://th.wine-now.com/del-professore-vermouth-classico-750-ml.html
LLQ0357ER,Del Professore  Vermouth Rosso (750 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/l/llq0357er.jpg,https://th.wine-now.com/del-professore-vermouth-rosso-750-ml.html
WRW4874FS,Chateau Clerc Milon  2015,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4874af_2_1.jpg,https://th.wine-now.com/chateau-clerc-milon-vintage-2015.html
WRW4875BL,Grazie Mille  Nero d'Avola,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4875bl.jpg,https://th.wine-now.com/grazie-mille-nero-d-avola.html
WWW4811BL,Grazie Mille  Pinot Grigio,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www4811bl.jpg,https://th.wine-now.com/grazie-mille-pinot-grigio.html
WRW1836AE,Tenuta Sette Ponti  Chianti Vigna di Pallino DOCG,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw1836ae_1.jpg,https://th.wine-now.com/tenuta-sette-ponti-chianti-vigna-di-pallino-d-o-c-g.html
LBD0146BU,Hennessy  V.S. Limited Edition By Pantone (750 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/b/lbd0146bu.jpg,https://th.wine-now.com/hennessy-v-s-limited-edition-by-pantone-750-ml.html
WSP2451BL,Grazie Mille  Prosecco,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/s/wsp2451bl.jpg,https://th.wine-now.com/grazie-mille-prosecco.html
WWW4812EH,Etienne Sauzet  Bienvenues-Batard-Montrachet Grand Cru 2015,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www2371eh_2_1.jpg,https://th.wine-now.com/etienne-sauzet-bienvenues-batard-montrachet-grand-cru-2015.html
LWH0501BU,Johnnie Walker  Blue Label Ghost & Rare Glenury Royal (750 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0501bu.jpg,https://th.wine-now.com/johnnie-walker-blue-label-ghost-and-rare-glenury-royal-750-ml.html
LWH0502BU,John Walker & Sons  Private Collection 2018 Edition 28 Year Old Midnight Blend  (750 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0502bu_1_1.jpg,https://th.wine-now.com/johnnie-walker-private-collection-2018-edition-28-year-old-midnight-blend-750-ml.html
ABA0379BU,Hennessy  V.S. Limited Edition By Pantone Bag,"Admin, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/a/b/aba0379bu.jpg,https://th.wine-now.com/hennessy-v-s-limited-edition-by-pantone-bag.html
WRW4876AD,Wente Vineyards  Wente Riva Ranch Pinot Noir,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4876ad.jpg,https://th.wine-now.com/wente-vineyards-wente-riva-ranch-pinot-noir.html
WEV0055LQ,"Smirnoff  Presents OMG - Oh My Ghost @ BITEC Bangna (Saturday, 26 October 2019)","Liq9.asia, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/e/wev0055lq_1.jpg,https://th.wine-now.com/smirnoff-presents-omg-oh-my-ghost-at-bitec-bangna-saturday-26-october-2019.html
LRM0159AE,Diplomatico  Distillery Collection No.1 Batch Kettle Rum (700 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/r/lrm0159ae_5.jpg,https://th.wine-now.com/diplomatico-distillery-collection-no-1-batch-kettle-rum-700-ml.html
LBE0980DO,Andaman  Phuket Dark Ale  330ml x 24,"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/b/lbe0980do.jpg,https://th.wine-now.com/andaman-phuket-dark-ale-330ml-x-24.html
LRM0160AE,Diplomatico  Distillery Collection No.2 Barbet Rum (700 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/r/lrm0160ae_5.jpg,https://th.wine-now.com/diplomatico-distillery-collection-no-2-barbet-rum-700-ml.html
LWH0511ER,Wolfburn  Northland Single Malt Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0511er.jpg,https://th.wine-now.com/wolfburn-northland-single-malt-whisky-700-ml.html
LWH0512ER,Wolfburn  Aurora Single Malt Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0512er.jpg,https://th.wine-now.com/wolfburn-aurora-single-malt-whisky-700-ml.html
LWH0509BU,Johnnie Walker  Walk Festival Limited Edition Red Label (1 L) (Set 3 Bottles) (No Box),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0509bu_2.jpg,https://th.wine-now.com/johnnie-walker-the-walk-red-set-of-3.html
LWH0510BU,Johnnie Walker  Walk Festival Limited Edition Black Label (1 L) (Set 3 Bottles) (No Box),"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0510bu.jpg,https://th.wine-now.com/johnnie-walker-the-walk-black-set-of-3.html
GLQ0033BU,Tanqueray  Copa Glass,"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/g/l/glq0033bu.jpg,https://th.wine-now.com/tanqueray-copa-glass.html
GLQ0034BU,Gordon's  Dry Gin Copa Glass,"Admin, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/l/glq0034bu.jpg,https://th.wine-now.com/gordon-s-dry-gin-copa-glass.html
LWH0513ER,Wolfburn  Morven Single Malt Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0513er-1.jpg,https://th.wine-now.com/wolfburn-morven-single-malt-whisky-700-ml.html
LWH0514ER,Wolfburn  Langskip Single Malt Whisky (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0514er.jpg,https://th.wine-now.com/wolfburn-langskip-single-malt-whisky-700-ml.html
LWH0515ER,Wolfburn  Small Batch Release No.375 (Limited Edition) (700 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0515er.jpg,https://th.wine-now.com/wolfburn-small-batch-release-no-375-limited-edition-700-ml.html
GLQ0035BU,Gordon's  Pink Gin Copa Glass,"Admin, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/l/glq0035bu.jpg,https://th.wine-now.com/gordon-s-pink-gin-copa-glass.html
LGN0015BU,Gordon's  Dry Gin (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/g/lgn0015bup.jpg,https://th.wine-now.com/gordon-s-dry-gin-700-ml.html
LGN0158BU,Gordon's  Pink Dry Gin (700 ml),"Liq9 B2B, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/g/lgn0158bu.jpg,https://th.wine-now.com/gordon-s-pink-dry-gin-700-ml.html
GLQ0036BU,Johnnie Walker   A Song of Ice & A Song of Fire Glasses,"Admin, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/g/l/glq0036bu.jpg,https://th.wine-now.com/johnnie-walker-a-song-of-ice-a-song-of-fire-glasses.html
ABA0380BU,Johnnie Walker  A Song of Ice & A Song of Fire Bags,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/a/b/aba0380bu.jpg,https://th.wine-now.com/johnnie-walker-a-song-of-ice-a-song-of-fire-bags.html
ABA0381BU,Johnnie Walker  A Song of Ice & A Song of Fire Ice Molds,"Admin, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/a/b/aba0381bu.jpg,https://th.wine-now.com/johnnie-walker-a-song-of-ice-a-song-of-fire-ice-molds.html
LWH0516BU,Johnnie Walker  A Song of Ice (750 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0516bu_2.jpg,https://th.wine-now.com/johnnie-walker-a-song-of-ice-750-ml.html
LWH0517BU,Johnnie Walker  A Song of Fire (750 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwh0517bu_2_1.jpg,https://th.wine-now.com/johnnie-walker-a-song-of-fire-750-ml.html
LWHS0002LQ,Johnnie Walker  Game of Thrones - A Song of Ice & A Song of Fire VS White Walker (Limited Edition),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/w/lwhs0002lq_3.jpg,https://th.wine-now.com/johnnie-walker-a-song-of-ice-a-song-of-fire-vs-white-walker.html
WRW4877BU,George Wyndham  I am George  Shiraz (750 ml),"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4877bu.jpg,https://th.wine-now.com/george-wyndham-i-am-george-shiraz-750-ml.html
WRW4878AF,Almaviva  2014,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw0083af_1_1_1.png,https://th.wine-now.com/almaviva-2014.html
WRW4879AF,Almaviva  2015,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw0083af_1_1_1_1.png,https://th.wine-now.com/almaviva-2015.html
WRW4880AF,Almaviva  2016,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw0083af_1_1_1_1_1.png,https://th.wine-now.com/almaviva-2016.html
WRW4881DD,Chateau Clerc Milon  2012,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw1675ae_2_2.jpg,https://th.wine-now.com/chateau-clerc-milon-2012.html
WRW4882AF,Bolla  Le Poiane Valpolicella Ripasso Classico Superiore,"Admin, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4882af.jpg,https://th.wine-now.com/bolla-le-poiane-valpolicella-ripasso-classico-superiore.html
LLQ0368AE,Mr.Black  Cold Brew Coffee Liqueur (700 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/l/llq0368ae.jpg,https://th.wine-now.com/mr-black-cold-brew-coffee-liqueur-700-ml.html
LLQ0369AE,Mr.Black  Coffee Amaro Liqueur (700 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/l/llq0369ae.jpg,https://th.wine-now.com/mr-black-coffee-amaro-liqueur-700-ml.html
LGN0159FA,Arctic  Blue Gin (500 ml),"Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/g/lgn0159fap1.jpg,https://th.wine-now.com/arctic-blue-gin-500-ml.html
LGN0160FA,Arctic  Blue Navy Strength Gin (500 ml),"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/g/lgn0160fa-1.jpg,https://th.wine-now.com/arctic-blue-navy-strength-gin-500-ml.html
WRW4883AH,Robert Mondavi   Woodbridge Red Blend,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4883ah_lb.png,https://th.wine-now.com/robert-mondavi-woodbridge-red-blend.html
WRW4884DD,Chateau Deyrem Valentin  Margaux,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw2354eh_2.jpg,https://th.wine-now.com/chateau-deyrem-valentin-margaux-2017.html
LGN0161EV,Boompjes  Genever (700 ml),"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/g/lgn0161ev_1.jpg,https://th.wine-now.com/boompjes-genever-700-ml.html
WWW4813AD,Ogier  Chateauneuf du Pape Clos de l'Oratoire des Papes Blanc,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/w/www4813ad.jpg,https://th.wine-now.com/ogier-chateauneuf-du-pape-clos-de-l-oratoire-des-papes-blanc.html
WRW4885AD,Ogier  Lou Camine Lirac,"Liq9 B2B, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4885ad_1_1.jpg,https://th.wine-now.com/ogier-lou-camine-lirac.html
WRW4886AD,Ogier  Saint-Joseph Baligant,"Admin, Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4886ad.jpg,https://th.wine-now.com/ogier-saint-joseph-baligant.html
WRW4887BN,"Tenuta dell'Ornellaia  Ornellaia Bolgheri DOC ""Il Carisma"" (Artist Label)","Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4887bn.jpg,https://th.wine-now.com/tenuta-dell-ornellaia-ornellaia-bolgheri-doc-il-carisma-artist-label.html
WRW4888AD,Chateau Ste. Michelle  Cabernet Sauvignon 50th Anniversary Special Bottling,"Wine-now & Liq9, Wine-now.asia",https://th.wine-now.com/media/catalog/product/w/r/wrw4888ad.jpg,https://th.wine-now.com/chateau-ste-michelle-cabernet-sauvignon-50th-anniversary-special-bottling.html
LGN0162EV,Boompjes  Old Dutch Genever (700 ml),"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/g/lgn0162ev.jpg,https://th.wine-now.com/boompjes-old-dutch-genever-700-ml.html
LGN0163EV,Boompjes  Korenwijn Genever (700 ml),"Admin, Liq9.asia, Wine-now & Liq9",https://th.wine-now.com/media/catalog/product/l/g/lgn0163ev.jpg,https://th.wine-now.com/boompjes-korenwijn-genever-700-ml.html
